time,flux,flux_err
1608.0534471607723,0.99980074,8.95638e-05
1608.0548360742166,0.99997556,8.958856e-05
1608.0562249876605,1.0000919,8.957116e-05
1608.0576139011048,1.0002471,8.9590714e-05
1608.0590028145486,1.0000929,8.958926e-05
1608.060391727993,0.99983114,8.956247e-05
1608.0617806413786,0.9998916,8.958193e-05
1608.063169554823,0.99999064,8.9582805e-05
1608.0645584682668,1.0000007,8.957664e-05
1608.065947381711,1.0000962,8.958032e-05
1608.067336295155,0.999891,8.957436e-05
1608.0687252085406,0.9998691,8.958106e-05
1608.0701141219854,1.0000737,8.956522e-05
1608.0715030354297,0.9998764,8.959744e-05
1608.072891948815,0.9999643,8.959153e-05
1608.0742808622588,1.0000573,8.958866e-05
1608.0756697756449,0.99991107,8.958276e-05
1608.0770586890887,0.99990267,8.956647e-05
1608.0784476024753,1.0000253,8.958963e-05
1608.0798365159196,0.99987286,8.957455e-05
1608.0812254293048,0.99974865,8.9581896e-05
1608.0826143427487,1.0000652,8.958081e-05
1608.0840032561348,0.99973416,8.9569665e-05
1608.0853921695793,0.9999785,8.9569185e-05
1608.0867810829657,1.0001721,8.9589375e-05
1608.0881699963518,0.9999847,8.957258e-05
1608.0895589097952,1.0000105,8.957955e-05
1608.0909478231804,0.9999617,8.958353e-05
1608.092336736566,0.9998953,8.9574656e-05
1608.0937256499526,1.0000168,8.9578854e-05
1608.0951145633392,1.0000651,8.958237e-05
1608.0965034767835,0.99982196,8.957405e-05
1608.0978923901687,1.0001781,8.958566e-05
1608.0992813035539,0.9999792,8.958114e-05
1608.1006702169404,0.99972445,8.956631e-05
1608.102059130327,1.0000672,8.957471e-05
1608.1034480437127,0.99984556,8.9583096e-05
1608.1048369570983,1.000123,8.959942e-05
1608.1062258704835,1.0002552,8.960501e-05
1608.1076147838687,0.9999191,8.9566944e-05
1608.1090036972553,1.0001417,8.959403e-05
1608.1103926105836,0.999691,8.955683e-05
1608.1117815239697,0.99992067,8.959036e-05
1608.1131704373554,0.9998648,8.95832e-05
1608.1145593507406,0.9999089,8.957745e-05
1608.1159482641267,0.99990785,8.957307e-05
1608.117337177455,0.9997853,8.958278e-05
1608.1187260908407,1.0000573,8.9586865e-05
1608.1201150042268,0.9998101,8.956676e-05
